business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,RestaurantsReservations,Open24Hours,RestaurantsGoodForGroups,BikeParking,Corkage,DogsAllowed,OutdoorSeating,HappyHour,HasTV,NoiseLevel,DietaryRestrictions,ByAppointmentOnly,Caters,GoodForMeal,BYOBCorkage,RestaurantsCounterService,RestaurantsTableService,WheelchairAccessible,RestaurantsTakeOut,BusinessAcceptsCreditCards,AcceptsInsurance,Ambience,RestaurantsPriceRange2,Alcohol,GoodForDancing,Smoking,BestNights,BusinessAcceptsBitcoin,GoodForKids,RestaurantsDelivery,RestaurantsAttire,DriveThru,BYOB,BusinessParking,CoatCheck,Music,WiFi,AgesAllowed
fHC6Xn2EqBiIAHTMx2O2bg,Pink Box Doughnuts,"6643 S Las Vegas Blvd, Bldg K Ste 123",Las Vegas,NV,89119,36.0687080029,-115.176985952,2.0,10,0,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Donuts, Food","{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-17:0', 'Sunday': '6:0-17:0'}",6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,,,,,,,,,,,,,,,,,,,,True,,,1,,,,,,,,,,,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,
SuRxV4YkPsvyyqK57On0rQ,Pura Vida Bakery & Bystro,1236 Western Ave,Las Vegas,NV,89102,36.1557391,-115.1595401,4.0,219,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False'}","Food Delivery Services, Vegan, Personal Chefs, Bakeries, Event Planning & Services, Restaurants, Food, Caribbean",,,,,,,,,True,,False,,,,True,,False,u'average',,,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",,,,,True,True,,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",2,u'none',,,,,True,False,u'casual',,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,,u'free',
jWI_EAoeQB_LpLZqy7vu8g,Bella Linda,"7575 South Rainbow Blvd, #104",Las Vegas,NV,89113,36.0509947,-115.2432269,2.5,3,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False'}",Food,,,,,,,,,False,,,,,,False,,,,,,,,,,,,True,True,,,1,,,,,,,True,'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,
UUGoM4q4i8rK2CBRS0xDAw,Jean Philippe Patisserie,3600 S Las Vegas Blvd,Las Vegas,NV,89109,36.1119459216,-115.1768767834,4.0,1227,0,"{'Caters': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'HasTV': 'False', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'WiFi': ""u'free'""}","Desserts, Food, Coffee & Tea, Restaurants, Cafes","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}",6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,6:0-0:0,False,,False,False,,,False,,False,u'average',,False,False,"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}",,,False,,True,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",2,u'none',,,,,True,False,u'casual',,,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,u'free',
Q7ckyYqs9wh1gsRhcjEd0Q,O'Aces Bar and Grill,9050 W Post Rd,Las Vegas,NV,89148,36.075572,-115.290218,3.5,14,0,"{'GoodForKids': 'False', 'Caters': 'False', 'OutdoorSeating': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, American (Traditional)",,,,,,,,,,,True,,,,True,,True,u'quiet',,,False,,,,,,True,True,,,2,u'full_bar',,,,,False,,u'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,u'no',
KyzPvdGPb2ubVlXJrS2QPA,Pizzalicious,5447 S Rainbow Blvd,Las Vegas,NV,89118,36.0900715,-115.2439023,4.0,204,1,"{'BikeParking': 'True', 'Caters': 'True', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'RestaurantsReservations': 'False'}","Italian, Sandwiches, Food, Restaurants, Pizza, Food Delivery Services","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-23:0'}",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,12:0-0:0,12:0-23:0,False,,True,True,,False,True,,True,u'quiet',,,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,True,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",2,'none',,,,,True,True,u'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,'free',
Opufpwe4jaf--LtDZ_AHiw,Snack Bar,"1220 E Harmon Ave, Ste A",Las Vegas,NV,89119,36.1079183842,-115.1364018447,5.0,3,0,"{'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Mexican, Sandwiches, Food, Juice Bars & Smoothies, Desserts, Hot Dogs, Restaurants, Cafes, Ice Cream & Frozen Yogurt","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-18:0'}",8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-18:0,False,,True,,,,False,,False,u'average',,,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,False,,True,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",1,u'none',,,,,True,False,u'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,u'no',
CCVh8YKdN3c-WgqEbzya3A,Market Cafe Vdara,2600 W Harmon Ave,Las Vegas,NV,89158,36.1092406,-115.1784884,3.0,202,1,"{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False'}","Restaurants, Food, Breakfast & Brunch, Cafes, Juice Bars & Smoothies","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}",6:0-22:0,6:0-22:0,6:0-22:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,False,,True,False,,,False,,False,u'average',,,False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",,,True,,True,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",2,u'beer_and_wine',,,,,True,False,u'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,u'free',
mkhjTkDlEqQGP-1IzfyN7g,Mr. Sandwich,3565 S Rainbow Blvd,Las Vegas,NV,89103,36.1243036,-115.243101,3.0,16,0,{'RestaurantsPriceRange2': '1'},"Vietnamese, Restaurants","{'Monday': '9:0-1:0', 'Tuesday': '9:0-1:0', 'Wednesday': '9:0-1:0', 'Thursday': '9:0-1:0', 'Friday': '9:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-1:0'}",9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Ej_TupknUGM1f3V5lDc9IA,Waffle Love - Vegas Truck,,Las Vegas,NV,89104,36.149751,-115.0762536,4.5,40,0,"{'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'HasTV': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Food, Restaurants, Food Trucks, Waffles, Diners, Breakfast & Brunch","{'Monday': '17:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0'}",17:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,null,False,,True,True,,,True,,False,u'quiet',,,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,False,,True,True,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",1,'none',,,,,True,False,'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,'no',
9c3LlXubVkbMwIrS8dIp0Q,Ribs & Burgers,"2010 Festival Plaza Dr, Ste 170",Las Vegas,NV,89135,36.149123,-115.332938,3.5,281,0,"{'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'DriveThru': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'Caters': 'False', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'""}","American (Traditional), Burgers, Barbeque, Gastropubs, Salad, Food, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0,False,,True,True,,,True,,True,u'average',,,False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,False,,True,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",2,'beer_and_wine',,,,False,True,False,'casual',False,,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,u'free',
Qj1BoynaIVZiKEe8Peq3_g,Eats Italian,3355 Las Vegas Blvd S,Las Vegas,NV,89109,36.1221292471,-115.1696676295,2.0,33,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""'paid'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'False', 'RestaurantsAttire': ""'casual'""}","Food, Vegetarian, Italian, Restaurants",,,,,,,,,False,,False,,,,False,,False,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,True,True,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",2,,,,,,True,False,'casual',,,,,,'paid',
6zuRum92Zg4G__ml6NceKg,Starbucks,4055 South Durango Drive,Las Vegas,NV,89147,36.115833,-115.28036,3.5,7,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1'}","Coffee & Tea, Food","{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-20:0'}",6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,,,,True,,,False,,,,,,,,,,,,True,True,,,1,,,,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,'free',
6JKMZEn1hauhBxuYF6qQcw,Target,6371 N Decatur Blvd,Las Vegas,NV,89130,36.27325,-115.2098505,3.5,73,1,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Grocery, Fashion, Shopping, Food, Department Stores","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-23:0,8:0-22:0,8:0-22:0,,,,True,,,,,,,,,False,,,,,,False,True,,,2,,,,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,
wsVg8S53Xl3rxjA53E1S-g,L&L Hawaiian Barbecue,"2520 E Craig Rd, Ste 105",North Las Vegas,NV,89030,36.2404852804,-115.1163500252,4.0,54,1,"{'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'NoiseLevel': ""'average'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'False', 'WiFi': ""'no'""}","Hawaiian, Restaurants","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,False,,True,True,,,False,,False,'average',,,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",,,False,,True,True,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",1,'none',,,,,True,False,'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,'no',
mAIPUQPJiWXudRbOaBX33g,Popeyes Louisiana Kitchen,7110 S Durango Dr,Las Vegas,NV,89113,36.058743,-115.278512,2.0,99,1,"{'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'NoiseLevel': ""'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'DriveThru': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Southern, Restaurants, Fast Food, Chicken Wings, American (Traditional)","{'Monday': '10:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}",10:0-23:0,9:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,False,,True,True,,,False,,False,'average',,,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,True,True,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",1,'none',,,,,True,False,u'casual',True,,,,,'no',
